"","QueryID","n","mean.Perc.Ident","sd.Perc.Ident","uniq.Subject","uniq.Subject.Type"
"105","ASV1121",1,85.106,NA,"Trichomeriaceae_sp|KP174851|SH1597911.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__unidentified;s__Trichomeriaceae_sp","Fungi"
"106","ASV1122",1,91.623,NA,"Arthrobotrys_foliicola|HQ377281|SH1555480.08FU|reps|k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys;s__Arthrobotrys_foliicola","Fungi"
"107","ASV1123",1,99.507,NA,"Periconia_echinochloae|KP890575|SH1573187.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_echinochloae","Fungi"
"108","ASV1125",1,97.927,NA,"Filobasidium_floriforme|AF190007|SH2525150.08FU|refs_singleton|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_floriforme","Fungi"
"109","ASV1126",1,98.973,NA,"Pseudozyma_pruni|EU379942|SH1544701.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Pseudozyma;s__Pseudozyma_pruni","Fungi"
"110","ASV1127",1,83.871,NA,"Exidia_recisa|UDB019548|SH1561151.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Exidia;s__Exidia_recisa","Fungi"
"111","ASV1128",3,100,0,"Boeremia_noackiana|GU237720|SH2232191.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Boeremia;s__Boeremia_noackiana----Boeremia_sambuci-nigrae|GU237897|SH2232051.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Boeremia;s__Boeremia_sambuci-nigrae----Boeremia_exigua|GU237707|SH1712308.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Boeremia;s__Boeremia_exigua","Fungi"
"112","ASV1129",1,98.93,NA,"Heterochaete_shearii|AF291284|SH1561147.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Heterochaete;s__Heterochaete_shearii","Fungi"
"113","ASV113",1,99.419,NA,"Pleosporales_sp|KR093909|SH1646323.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"114","ASV1130",1,100,NA,"Papiliotrema_sp|LC370337|SH1576906.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_sp","Fungi"
"115","ASV1131",1,97.561,NA,"Meruliaceae_sp|MG231478|SH1510717.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__unidentified;s__Meruliaceae_sp","Fungi"
"116","ASV1132",1,99.614,NA,"Agaricomycetes_sp|MH062983|SH1573566.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycetes_sp","Fungi"
"117","ASV1133",1,95.238,NA,"Corticiaceae_sp|EU622846|SH1546261.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__unidentified;s__Corticiaceae_sp","Fungi"
"118","ASV1134",1,92.369,NA,"Entomocorticium_dendroctoni|KX766160|SH1646409.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Entomocorticium;s__Entomocorticium_dendroctoni","Fungi"
"119","ASV1135",1,98.667,NA,"Psilocybe_sp|GU942331|SH1516055.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Psilocybe;s__Psilocybe_sp","Fungi"
"120","ASV1136",1,95.279,NA,"Corticiales_sp|GU053827|SH1546262.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__unidentified;g__unidentified;s__Corticiales_sp","Fungi"
"121","ASV1139",1,95.339,NA,"Leptospora_rubella|DQ195780|SH1595853.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_rubella","Fungi"
"122","ASV114",1,96.45,NA,"Papiliotrema_fuscus|KY962980|SH1650813.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_fuscus","Fungi"
"123","ASV1140",1,98.253,NA,"Puccinia_emaculata|KR264605|SH1649038.08FU|reps|k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_emaculata","Fungi"
"124","ASV1141",1,96.089,NA,"Ramularia_nyssicola|HQ162266|SH1577457.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_nyssicola","Fungi"
"125","ASV1144",3,96,0,"AY129726.1----AY129727.1----AY129728.1","Plant"
"126","ASV1146",3,97.455,0,"AY129726.1----AY129727.1----AY129728.1","Plant"
"127","ASV1147",1,90,NA,"Tremellomycetes_sp|AM999576|SH1529904.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified;s__Tremellomycetes_sp","Fungi"
"128","ASV1148",1,99.281,NA,"Tremellales_sp|JF449478|SH1526033.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp","Fungi"
"129","ASV1149",1,98.592,NA,"Chaetothyriales_sp|AJ877178|SH1564886.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp","Fungi"
"130","ASV115",1,100,NA,"Pleosporales_sp|KT989564|SH1525116.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"131","ASV1150",1,95.439,NA,"AM404348.1","Plant"
"132","ASV1151",1,98.936,NA,"Mycosphaerella_sp|KX908312|SH1521456.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_sp","Fungi"
"133","ASV1152",1,95.714,NA,"AM404348.1","Plant"
"134","ASV1157",1,90.385,NA,"Pseudocercospora_eriodendri|AF222840|SH1577521.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Pseudocercospora;s__Pseudocercospora_eriodendri","Fungi"
"135","ASV1159",1,98.425,NA,"Curvularia_eragrostidis|KT933661|SH1526498.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_eragrostidis","Fungi"
"136","ASV116",1,96.721,NA,"Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp","Fungi"
"137","ASV1161",1,99.628,NA,"Ochroconis_cordanae|KF156022|SH1551238.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis;s__Ochroconis_cordanae","Fungi"
"138","ASV1162",1,96.063,NA,"AY346111.1","Plant"
"139","ASV1164",1,98.79,NA,"Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","Fungi"
"140","ASV1165",1,97.664,NA,"Naganishia_diffluens|KJ706428|SH1557459.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_diffluens","Fungi"
"141","ASV1166",1,96.774,NA,"Taphrinales_sp|JF449843|SH1519940.08FU|reps|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__unidentified;g__unidentified;s__Taphrinales_sp","Fungi"
"142","ASV1167",1,100,NA,"Didymellaceae_sp|JQ776487|SH1547067.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__unidentified;s__Didymellaceae_sp","Fungi"
"143","ASV1168",1,99.401,NA,"Xylariales_sp|KJ921930|SH1648929.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unidentified;g__unidentified;s__Xylariales_sp","Fungi"
"144","ASV1169",1,94.382,NA,"Curvibasidium_cygneicollum|AF444490|SH1651362.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Microbotryomycetes_fam_Incertae_sedis;g__Curvibasidium;s__Curvibasidium_cygneicollum","Fungi"
"145","ASV117",1,98.889,NA,"Bullera_penniseticola|AF444471|SH1570368.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleraceae;g__Bullera;s__Bullera_penniseticola","Fungi"
"146","ASV1170",1,98.16,NA,"Paraphaeosphaeria_parmeliae|KP170654|SH1525447.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria_parmeliae","Fungi"
"147","ASV1171",1,96.447,NA,"Colletogloeum_sp|AY969385|SH1592008.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Colletogloeum;s__Colletogloeum_sp","Fungi"
"148","ASV1172",1,99.51,NA,"Curvularia_inaequalis|HE861822|SH1526407.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_inaequalis","Fungi"
"149","ASV1173",1,99.115,NA,"Strelitziana_africana|GQ850386|SH1613988.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Strelitziana;s__Strelitziana_africana","Fungi"
"150","ASV1174",1,96.216,NA,"Catenulostroma_hermanusense|JF499833|SH1521422.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Catenulostroma;s__Catenulostroma_hermanusense","Fungi"
"151","ASV1177",1,99.095,NA,"Pleosporales_sp|HM141067|SH1576178.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"152","ASV1178",1,92.746,NA,"Stenella_araguata|AJ244260|SH1521441.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Stenella;s__Stenella_araguata","Fungi"
"153","ASV1179",1,97.436,NA,"Mycosphaerella_punctiformis|AY490763|SH2337135.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_punctiformis","Fungi"
"154","ASV118",1,100,NA,"Leptospora_sp|KX515521|SH1595852.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_sp","Fungi"
"155","ASV1180",1,91.667,NA,"Neodevriesia_imbrexigena|GU073022|SH1549727.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Neodevriesiaceae;g__Neodevriesia;s__Neodevriesia_imbrexigena","Fungi"
"156","ASV1181",1,99.558,NA,"Strelitziana_africana|GQ850386|SH1613988.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Strelitziana;s__Strelitziana_africana","Fungi"
"157","ASV1183",1,96.104,NA,"Bipolaris_melinidis|KJ650604|SH1526443.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_melinidis","Fungi"
"158","ASV1184",1,89.72,NA,"Dothideomycetes_sp|KT328915|SH1606650.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp","Fungi"
"159","ASV1185",1,100,NA,"Mycosphaerellaceae_sp|EU301065|SH1577463.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified;s__Mycosphaerellaceae_sp","Fungi"
"160","ASV1187",1,90.385,NA,"Pseudocercospora_eriodendri|AF222840|SH1577521.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Pseudocercospora;s__Pseudocercospora_eriodendri","Fungi"
"161","ASV1188",1,96.552,NA,"Bipolaris_melinidis|KJ650604|SH1526443.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_melinidis","Fungi"
"162","ASV1189",1,96.847,NA,"Helotiaceae_sp|KC785565|SH1648794.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__unidentified;s__Helotiaceae_sp","Fungi"
"163","ASV119",1,96.569,NA,"Symmetrospora_coprosmae|KJ706837|SH1613491.08FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_coprosmae","Fungi"
"164","ASV1191",1,99.545,NA,"Aureobasidium_namibiae|KT693730|SH2149997.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_namibiae","Fungi"
"165","ASV1193",1,96.833,NA,"Sarocladium_kiliense|FN691446|SH1541920.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Sarocladium;s__Sarocladium_kiliense","Fungi"
"166","ASV1194",1,95.378,NA,"Pleosporales_sp|HE579324|SH1635396.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","Fungi"
"167","ASV1196",1,99.206,NA,"Mycoacia_fuscoatra|UDB016325|SH1599720.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Mycoacia;s__Mycoacia_fuscoatra","Fungi"
"168","ASV1198",1,99.554,NA,"Fungi_sp|KF800626|SH1595861.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"169","ASV1199",1,98.222,NA,"Leptospora_sp|KX515521|SH1595852.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Leptospora;s__Leptospora_sp","Fungi"
"170","ASV12",1,98.98,NA,"Sporobolomyces_phaffii|AY069995|SH1970376.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_phaffii","Fungi"
"171","ASV1202",1,96.889,NA,"Chaetothyriales_sp|EF505624|SH1636093.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp","Fungi"
"172","ASV1203",1,99.441,NA,"Lophiostomataceae_sp|GU827614|SH1559713.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__unidentified;s__Lophiostomataceae_sp","Fungi"
"173","ASV1204",1,99.593,NA,"Marasmius_ruforotula|FJ936149|SH1543321.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Marasmius;s__Marasmius_ruforotula","Fungi"
"174","ASV1205",3,100,0,"Stagonosporopsis_trachelii|GU237856|SH2232236.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_trachelii----Stagonosporopsis_ligulicola|GU237783|SH2232235.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_ligulicola----Stagonosporopsis_trachelii|GU237850|SH1920731.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_trachelii","Fungi"
"175","ASV1207",1,98.352,NA,"Rhodosporidiobolus_fluvialis|AY015432|SH1558735.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodosporidiobolus;s__Rhodosporidiobolus_fluvialis","Fungi"
"176","ASV1209",1,96.744,NA,"Nigrospora_oryzae|DQ219433|SH1549606.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_oryzae","Fungi"
"177","ASV121",1,98.305,NA,"Periconia_byssoides|MH010316|SH1573185.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_byssoides","Fungi"
"178","ASV1210",1,96.774,NA,"Vishniacozyma_dimennae|EU852364|SH1544135.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_dimennae","Fungi"
"179","ASV1211",1,95.413,NA,"Phaeosphaeriaceae_sp|HM172819|SH1524265.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","Fungi"
"180","ASV1212",1,96.104,NA,"Paraphaeosphaeria_rosae|MG828935|SH1525478.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria;s__Paraphaeosphaeria_rosae","Fungi"
"181","ASV1213",1,95.299,NA,"Corticiaceae_sp|EU622846|SH1546261.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__unidentified;s__Corticiaceae_sp","Fungi"
"182","ASV1214",1,95.722,NA,"Dothideomycetes_sp|KX908799|SH1521424.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp","Fungi"
"183","ASV1215",1,100,NA,"Agaricomycetes_sp|KJ832003|SH1555632.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycetes_sp","Fungi"
"184","ASV1216",1,99.32,NA,"Bulleromyces_albus|AF444662|SH1574527.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Bulleromyces;s__Bulleromyces_albus","Fungi"
"185","ASV1217",1,95.299,NA,"Corticiaceae_sp|EU622846|SH1546261.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__unidentified;s__Corticiaceae_sp","Fungi"
"186","ASV1219",1,100,NA,"Fungi_sp|MH019936|SH1523077.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"187","ASV122",1,87.5,NA,"Golubevia_pallescens|DQ317636|SH1539624.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Golubeviales;f__Golubeviaceae;g__Golubevia;s__Golubevia_pallescens","Fungi"
"188","ASV1220",1,97.207,NA,"Occultifur_tropicalis|AB921283|SH1613475.08FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Occultifur;s__Occultifur_tropicalis","Fungi"
"189","ASV1222",1,92.273,NA,"Ceratobasidiaceae_sp|AB449186|SH1510180.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp","Fungi"
"190","ASV1223",1,97.603,NA,"Coprinopsis_urticicola|HQ847015|SH1566162.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_urticicola","Fungi"
"191","ASV1225",2,97.264,0.982878425849301,"Schizophyllum_amplum|DQ097353|SH1565277.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum_amplum----Schizophyllum_commune|UDB011478|SH1565276.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__Schizophyllum_commune","Fungi"
"192","ASV1228",1,100,NA,"Fungi_sp|JX366163|SH1573192.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","Fungi"
"193","ASV1229",1,98.222,NA,"Psilocybe_sp|GU942331|SH1516055.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Psilocybe;s__Psilocybe_sp","Fungi"
"194","ASV123",1,98.45,NA,"Bulleribasidium_oberjochense|GU327541|SH1542079.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Bulleribasidium;s__Bulleribasidium_oberjochense","Fungi"
"195","ASV1233",3,97.091,0,"AY129726.1----AY129727.1----AY129728.1","Plant"
"196","ASV1234",1,96.14,NA,"AM404348.1","Plant"
"197","ASV1236",1,98.936,NA,"Mycosphaerella_sp|KX908312|SH1521456.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_sp","Fungi"
"198","ASV1237",3,95.636,0,"AY129726.1----AY129727.1----AY129728.1","Plant"
"199","ASV1239",1,91.228,NA,"AM404348.1","Plant"
"200","ASV124",1,100,NA,"Didymella_bellidis|GU237904|SH1920678.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_bellidis","Fungi"
"201","ASV1242",1,100,NA,"Rhodotorula_taiwanensis|GU646862|SH1558733.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_taiwanensis","Fungi"
"202","ASV1243",1,78.656,NA,"Cladophialophora_pucciniophila|JF263533|SH1845567.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora_pucciniophila","Fungi"
"203","ASV1245",1,91.304,NA,"AY129730.1","Plant"
"204","ASV1247",1,89.34,NA,"Ramichloridium_luteum|EU329730|SH1552277.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_luteum","Fungi"
"205","ASV1249",1,98.324,NA,"Lophiostomataceae_sp|GU827614|SH1559713.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__unidentified;s__Lophiostomataceae_sp","Fungi"
"206","ASV125",1,95.074,NA,"Curvularia_inaequalis|HE861822|SH1526407.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_inaequalis","Fungi"
"207","ASV1250",1,100,NA,"Clonostachys_miodochialis|AF210674|SH1522827.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_miodochialis","Fungi"
"208","ASV1252",1,91.346,NA,"Pseudocercospora_eriodendri|AF222840|SH1577521.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Pseudocercospora;s__Pseudocercospora_eriodendri","Fungi"
"209","ASV1255",1,95.359,NA,"Cyphellophora_sp|MG878986|SH1636100.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophora_sp","Fungi"
"210","ASV1256",1,96.279,NA,"Xylariales_sp|EU520624|SH1555473.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unidentified;g__unidentified;s__Xylariales_sp","Fungi"
"211","ASV1258",1,95.408,NA,"Ramichloridium_punctatum|JQ622086|SH1552280.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_punctatum","Fungi"
"212","ASV1259",1,94.089,NA,"Myriangium_sp|HE584941|SH1614036.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;f__Myriangiaceae;g__Myriangium;s__Myriangium_sp","Fungi"
"213","ASV126",1,95.902,NA,"Leptosphaeria_sp|KC867873|SH1525140.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria;s__Leptosphaeria_sp","Fungi"
"214","ASV1260",1,99.563,NA,"Pestalotiopsis_trachicarpicola|JQ845947|SH2289913.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Pestalotiopsis;s__Pestalotiopsis_trachicarpicola","Fungi"
"215","ASV1261",1,98.758,NA,"Papiliotrema_perniciosus|AF472627|SH1650803.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_perniciosus","Fungi"
"216","ASV1262",1,89.474,NA,"Ascomycota_sp|KM880019|SH1525460.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","Fungi"
"217","ASV1263",1,94.094,NA,"AY346111.1","Plant"
"218","ASV1264",1,98.324,NA,"Ramularia_nyssicola|HQ162266|SH1577457.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_nyssicola","Fungi"
